3	87	2586027	1029	
3	87	2586010	1030	
3	314	2586048	1030	
3	49	2585986	1030	
3	81	2586033	1031	
3	528	2585989	1031	
3	49	2586010	1031	
3	254	2586036	1101	
3	81	2586001	1101	
3	49	2585990	1101	
3	87	2586014	1101	
3	87	2586027	1101	
3	49	2586011	1102	
3	528	2585988	1102	
3	49	2585987	1103	
3	87	2586007	1103	
3	81	2586011	1104	
3	49	2586017	1104	
3	87	2586014	1104	
3	81	2586030	1105	
3	177	2586050	1105	
3	89	2586026	1105	
3	281	2586043	1105	
3	87	2586032	1105	
3	49	2585990	1105	
3	281	2585998	1106	
3	81	2586024	1106	
3	177	2586049	1106	
3	49	2586001	1106	
3	81	2586001	1107	
3	440	2586009	1107	
3	281	2586027	1107	
3	177	2586049	1107	
3	528	2586008	1107	
3	49	2586033	1108	
3	147	2586034	1108	
3	440	2585990	1108	
3	81	2586027	1108	
3	239	2586040	1108	
3	49	2585990	1109	
3	239	2586042	1109	
3	440	2586012	1109	
3	440	2586021	1109	
3	81	2585986	1109	
3	87	2585987	1109	
3	132	2586036	1109	
3	87	2586041	1110	
3	132	2586016	1110	
3	81	2586015	1111	
3	87	2586001	1111	
3	49	2586042	1111	
3	239	2585989	1112	
3	440	2585985	1112	
3	49	2586000	1112	
3	440	2586022	1113	
3	87	2586010	1113	
3	49	2586026	1113	
3	440	2586030	1114	
3	402	2586017	1114	
3	81	2586016	1114	
3	528	2586017	1114	
3	82	2586017	1114	
3	528	2586033	1114	
3	87	2586039	1114	
3	147	2585997	1115	
3	87	2586024	1115	
3	281	2585998	1115	
3	505	2586006	1115	
3	49	2586002	1115	
3	528	2586016	1115	
3	440	2586012	1115	
3	239	2585990	1115	
3	314	2586047	1115	
3	87	2586027	1116	
3	528	2586006	1116	
3	132	2585992	1116	
3	89	2586000	1117	
3	87	2586038	1117	
3	89	2586014	1118	
3	89	2586022	1119	
3	87	2586006	1119	
3	49	2586035	1119	
3	81	2586023	1120	
3	314	2586047	1120	
3	149	2586012	1120	
3	49	2586032	1120	
3	81	2586008	1121	
3	89	2586022	1121	
3	254	2586018	1121	
3	87	2586037	1121	
3	49	2586035	1122	
3	147	2586003	1122	
3	239	2586047	1122	
3	87	2585999	1122	
3	440	2586036	1123	
3	239	2586021	1123	
3	89	2586022	1123	
3	49	2586034	1123	
3	69	2586048	1123	
3	385	2585990	1124	
3	147	2586003	1124	
3	49	2585994	1124	
3	440	2585998	1124	
3	239	2586018	1124	
3	422	2586007	1124	
3	87	2586008	1124	
3	87	2586037	1124	
3	179	2585998	1125	
3	254	2586016	1126	
3	440	2586032	1126	
3	239	2585993	1126	
3	87	2585986	1126	
3	147	2586038	1127	
3	49	2586003	1127	
3	49	2586031	1127	
3	87	2586003	1127	
3	87	2585987	1128	
3	528	2586023	1128	
3	134	2585994	1129	
3	388	2586004	1129	
3	49	2586010	1129	
3	239	2586025	1129	
3	440	2586024	1129	
3	87	2586006	1129	
3	385	2586037	1129	
3	528	2586010	1129	
3	134	2585994	1130	
3	89	2586012	1201	
3	150	2586013	1201	
3	385	2585995	1201	
3	239	2586033	1201	
3	348	2586050	1202	
3	87	2586027	1202	
3	528	2586014	1202	
3	82	2586026	1203	
3	87	2586041	1203	
3	147	2586003	1204	
3	528	2586026	1204	
3	87	2586036	1205	
3	147	2586050	1206	
3	440	2586028	1206	
3	239	2586031	1206	
3	87	2586035	1206	
3	147	2586003	1207	
3	69	2586048	1207	
3	239	2586029	1207	
3	440	2586031	1207	
3	314	2586068	1207	
3	87	2585997	1207	
3	385	2586043	1207	
3	150	2585988	1208	
3	69	2586048	1208	
3	82	2586021	1208	
3	87	2586010	1208	
3	82	2586019	1209	
3	87	2586042	1209	
3	82	2586019	1210	
3	150	2586001	1210	
3	87	2586029	1210	
3	82	2585999	1211	
3	147	2586050	1211	
3	348	2586049	1211	
3	147	2586002	1212	
3	87	2586022	1212	
3	69	2586048	1213	
3	82	2586019	1213	
3	147	2586002	1213	
3	411	2586001	1213	
3	82	2586019	1214	
3	134	2585987	1215	
3	87	2585991	1215	
3	150	2586013	1215	
3	134	2585987	1216	
3	440	2586001	1217	
3	69	2586048	1217	
3	178	2586068	1217	
3	402	2586068	1218	
3	356	2586007	1218	
3	87	2585999	1218	
3	356	2586014	1219	
3	69	2586050	1219	
3	348	2586069	1219	
3	147	2586001	1219	
3	87	2586007	1219	
3	356	2586028	1220	
3	69	2586050	1220	
3	87	2585997	1220	
3	237	2585988	1221	
3	484	2585993	1221	
3	116	2586048	1221	
3	237	2586020	1222	
3	150	2586013	1222	
3	82	2586019	1222	
3	343	2586049	1223	
3	402	2586050	1223	
3	356	2586043	1223	
3	134	2586014	1223	
3	69	2586012	1224	
3	509	2586049	1225	
3	69	2586047	1225	
3	237	2586020	1225	
3	356	2586038	1225	
3	49	2585993	1225	
3	134	2585987	1225	
3	69	2586030	1226	
3	509	2586051	1227	
3	134	2585987	1227	
3	237	2586011	1227	
3	356	2586043	1227	
3	69	2586038	1227	
3	356	2586027	1227	
3	175	2586038	1227	
3	53	2586033	1227	
3	53	2586033	1227	
3	242	2586069	1228	
3	69	2586048	1228	
3	356	2586040	1228	
3	237	2586042	1228	
3	440	2586029	1228	
3	134	2585987	1228	
3	69	2586050	1229	
3	520	2586069	1229	
3	237	2586020	1229	
3	509	2586040	1229	
3	239	2586036	1229	
3	134	2585987	1229	
3	509	2586046	1230	
3	133	2585999	1230	
3	440	2586019	1230	
3	69	2586027	1230	
3	53	2586010	1230	
3	356	2586027	1231	
3	191	2586017	1231	
3	356	2586065	1231	
3	5	2586031	1231	
3	313	2586001	1231	
3	53	2586010	1231	
3	175	2586011	1231	
3	285	2586050	0102	
3	356	2586027	0102	
3	239	2586022	0102	
3	69	2585989	0102	
3	175	2586024	0102	
3	466	2586029	0102	
3	53	2586068	0102	
3	242	2586047	0103	
3	133	2586005	0103	
3	356	2586027	0103	
3	172	2586032	0103	
3	242	2586069	0104	
3	133	2586004	0104	
3	237	2586020	0104	
3	175	2585993	0104	
3	172	2586033	0104	
3	242	2586050	0105	
3	356	2586027	0105	
3	172	2586032	0105	
3	237	2586020	0105	
3	175	2585997	0105	
3	440	2586031	0105	
3	147	2586050	0106	
3	509	2586048	0106	
3	237	2586020	0106	
3	356	2586027	0106	
3	75	2586030	0106	
3	175	2586010	0106	
3	134	2585989	0106	
3	237	2586020	0107	
3	402	2586068	0107	
3	69	2586027	0107	
3	175	2586010	0107	
3	237	2586020	0108	
3	356	2586027	0108	
3	133	2586004	0109	
3	237	2586020	0109	
3	297	2586003	0109	
3	69	2586027	0109	
3	175	2586010	0109	
3	237	2586040	0110	
3	69	2586027	0110	
3	285	2586047	0110	
3	133	2586005	0110	
3	175	2586035	0110	
3	53	2586033	0110	
3	133	2586034	0111	
3	237	2586020	0111	
3	69	2586027	0111	
3	175	2585991	0111	
3	53	2586033	0111	
3	239	2586043	0111	
3	237	2586020	0112	
3	402	2586005	0112	
3	69	2586027	0112	
3	133	2586002	0112	
3	356	2586027	0113	
3	237	2586020	0113	
3	402	2586026	0113	
3	53	2586009	0113	
3	175	2586010	0113	
3	440	2586014	0114	
3	237	2586042	0114	
3	175	2586010	0114	
3	402	2586069	0114	
3	132	2586033	0114	
3	237	2586020	0115	
3	239	2585992	0115	
3	440	2585991	0115	
3	133	2586003	0115	
3	69	2586027	0115	
3	53	2586033	0115	
3	175	2586010	0115	
3	493	2585988	0115	
3	75	2585989	0115	
3	82	2586001	0115	
3	497	2585991	0115	
2	19	2585986	0502	
2	254	2586002	0502	
2	348	2586022	0228	
2	386	2586050	0302	
2	348	2585985	0307	
2	314	2586047	0307	
2	347	2585990	0307	
2	446	2586009	0316	
2	315	2586051	0316	
2	147	2586049	0316	
2	315	2586049	0321	
2	132	2586048	0322	
2	315	2586049	0323	
2	386	2586050	0323	
2	61	2586020	0328	
2	132	2586027	0330	
2	19	2586003	0409	
2	19	2586038	0411	
2	19	2585985	0412	
2	132	2586018	0412	
2	132	2586036	0419	
2	116	2586030	0420	
2	386	2586017	0420	
2	19	2586025	0422	
2	254	2585988	0425	
2	149	2586039	0427	
2	61	2586014	0427	
2	132	2585997	0429	
2	149	2586021	0429	
2	314	2586036	0430	
2	149	2585989	0430	
2	19	2586002	0430	
2	525	2585992	0502	
2	19	2586001	0503	
2	19	2585990	0504	
2	432	2586014	0504	
2	446	2586018	0505	
2	75	2586029	0505	
2	19	2586002	0506	
2	19	2586043	0507	
2	149	2585988	0510	
2	440	2586025	0511	
2	239	2586020	0511	
2	149	2586030	0511	
2	19	2586016	0512	
2	440	2585995	0514	
2	3	2586050	0514	
2	440	2586007	0516	
2	19	2586003	0516	
2	149	2586005	0516	
2	446	2586032	0517	
2	3	2586051	0518	
2	440	2585999	0520	
2	149	2586033	0520	
2	440	2586037	0521	
2	36	2585999	0522	
2	314	2586049	0530	
2	19	2586012	0602	
2	89	2586033	0603	
2	70	2585992	0604	
2	89	2586005	0604	
2	89	2585989	0605	
2	70	2586033	0606	
2	89	2586007	0607	
2	231	2847475	0607	
2	89	2585992	0607	
2	314	2586048	0608	
2	89	2586030	0608	
2	526	2586037	0608	
2	89	2585994	0609	
2	89	2585998	0610	
2	86	2586009	0610	
2	526	2586009	0611	
2	89	2586014	0613	
2	254	2586039	0613	
2	89	2585989	0614	
2	254	2586033	0614	
2	155	2586058	0614	
2	446	2586020	0616	
2	438	2586035	0617	
2	89	2586020	0617	
2	206	2586042	0618	
2	132	2585999	0618	
2	438	2585993	0618	
2	109	2586042	0618	
2	49	2586023	0619	
2	440	2586019	0619	
2	231	2586028	0619	
2	164	2586039	0619	
2	485	2586002	0619	
2	89	2585997	0619	
2	402	2586002	0620	
2	438	2586009	0621	
2	348	2586048	0621	
2	46	2707465	0621	
2	315	2586047	0621	
2	438	2585986	0622	
2	437	2586017	0622	
2	313	2586007	0622	
2	315	2586050	0622	
2	438	2586006	0623	
2	348	2586047	0623	
2	49	2586042	0624	
2	281	2586031	0624	
2	87	2586021	0624	
2	437	2586028	0624	
2	281	2585992	0625	
2	49	2585989	0627	
2	438	2585998	0627	
2	348	2586046	0627	
2	49	2586033	0628	
2	149	2585997	0628	
2	437	2586039	0628	
2	528	2586041	0628	
2	388	2586024	0628	
2	149	2585993	0629	
2	49	2586022	0629	
2	49	2585995	0630	
2	149	2586028	0630	
2	437	2586019	0630	
2	149	2586021	0701	
2	348	2586001	0701	
2	110	2586016	0702	
2	49	2586034	0702	
2	313	2586027	0702	
2	388	2585993	0702	
2	348	2586047	0702	
2	110	2585992	0703	
2	49	2585990	0703	
2	110	2586038	0704	
2	440	2585998	0704	
2	281	2585995	0704	
2	49	2585992	0704	
2	306	2586019	0704	
2	388	2586031	0704	
2	49	2585991	0705	
2	281	2585998	0706	
2	49	2585988	0706	
2	437	2586031	0706	
2	306	2586021	0706	
2	281	2585995	0707	
2	49	2585991	0707	
2	306	2586026	0707	
2	437	2586043	0707	
2	49	2585988	0708	
2	388	2586042	0708	
2	315	2586046	0708	
2	149	2585991	0709	
2	149	2586014	0709	
2	348	2585999	0709	
2	254	2586036	0709	
2	49	2586036	0710	
2	281	2585989	0710	
2	437	2586005	0710	
2	178	2586024	0710	
2	315	2586048	0710	
2	147	2586049	0710	
2	46	2707460	0711	
2	49	2586009	0711	
2	388	2585990	0711	
2	49	2586042	0711	
